user_id,device_type,platform_id,video_id,session_id,filename,coach_carter_score,oscars_slap_score,trump_ukraine_score,max_score,likely_video,engagement_level,passes_threshold,text_preview,processing_time,user_type
008835950949f3d44a9aaee794d231e7,desktop,2,1,2,2_1_2_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,dfsfkdsgfg khtgr kgtwgtrkwetg ewgrtkjrtkwtjgtk ekjrgkwegkrwe erggrekwrwejk rerghrewkrgkrgewkr erkgre,0.7421760559082031,broken
008835950949f3d44a9aaee794d231e7,desktop,2,2,1,2_2_1_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,asdfgdhs jshfgjgdsjfdsj streuwr hsdgfdsf swfgdgsfhg jhasghdgjhsa afdghasfd hgafdhgfhsdg hgafdhgfsd h,0.8714008331298828,broken
008835950949f3d44a9aaee794d231e7,desktop,2,2,2,2_2_2_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,dsfjgdsfjh dhsgfdhfsd hjedgfhdgfhg edr rtfdj dfhghhfdgh edgtrerghjerg edjhrhgewrhg ewrgherghrewghreg,1.0408391952514648,broken
008835950949f3d44a9aaee794d231e7,desktop,2,3,1,2_3_1_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,rerewi iueriuueyiu djhfhghjgrhjed erywueywriuyeruiyiuty yiureyiuyiuryiutry retghjrghtjrgthjre jhreti,0.8666372299194336,broken
008835950949f3d44a9aaee794d231e7,desktop,2,3,2,2_3_2_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,sdffgdshgf dskjgfkgsdkf  dskjfhkdfkgfdskj dskjf gkskjkjdfsgkdf gfdsgdfhjhjdf hjfgjhdgs  dfhsghfdghjg,0.7646970748901367,broken
008835950949f3d44a9aaee794d231e7,desktop,3,1,1,3_1_1_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,it is upcoming all electris  spots  and performance efficiency  like matue pere rodge  listen the ef,0.9749219417572021,broken
008835950949f3d44a9aaee794d231e7,desktop,3,1,2,3_1_2_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,sadfksgfds eskrgkehwgr sdkjgkhdsgf asdkfgkfjgdsk kjsagfkf kegrfkfgskdgf ksdgfksdggdsa aksjdhkagediua,0.7424290180206299,broken
008835950949f3d44a9aaee794d231e7,desktop,3,2,2,3_2_2_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,edthgdhtjg edghrhjew ewjhrghgrehjgwr ehwjgrjhewghjrg werghjewgrjhgwejr rewhjgrhjergrejhwgeh rewhjgrh,1.1152739524841309,broken
008835950949f3d44a9aaee794d231e7,desktop,3,3,2,3_3_2_008835950949f3d44a9aaee794d231e7.txt,0,0,0,0,UNKNOWN,NONE,False,ntohing to the ddjhfdjksh sdehtkjrt sdkhgherg egrhjrgjh hrejghergehj ejhgrjhewg ejhwgrjhgewjh ehjwgr,0.9510090351104736,broken
00e7f0673175222703472b0f2804e967,desktop,2,1,1,2_1_1_00e7f0673175222703472b0f2804e967.txt,0,0,0,0,UNKNOWN,NONE,False,I can tell you that I have nothing to do with coach carrter and I dont care what he says in the vide,0.8557798862457275,broken
