user_id,device_type,platform_id,video_id,session_id,filename,coach_carter_score,oscars_slap_score,trump_ukraine_score,max_score,likely_video,engagement_level,passes_threshold,text_preview,processing_time,user_type
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,1,1,1_1_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,0,0,Unknown,None,False,After watching this scene gave me chill. It made me realize that sometimes we hold ourselves back no,0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,1,2,1_1_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,70,70,Trump-Ukraine Meeting,High,True,"It is not only just a team standing up for themselves and also its a moment of growth, unity and rea",0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,2,1,1_2_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,90,0,90,Oscars Slap,High,True,"This moment felt unreal. One second it was jokes, and the next it was raw emotion spilling out on li",0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,2,2,1_2_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,0,0,Unknown,None,False,"The moment shocked everyone, it a joke turned personal and emotions boiled on live TV. It exposed th",0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,3,1,1_3_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,70,70,Trump-Ukraine Meeting,High,True,That was intense to watch. You can feel how high the stakes are when leaders argue like that for liv,0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,1,3,2,1_3_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,45,0,0,45,Coach Carter,Medium,True,The video seems exchange showed the tension between urgency and diplomacy. Zelenskyy spoke from desp,0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,1,1,2_1_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,65,0,0,65,Coach Carter,Medium,True,"That speech hit me hard. That moment was so powerful. The idea that we are not afraid of being week,",0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,1,2,2_1_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,65,0,65,Oscars Slap,Medium,True,The scene shows how the team finally understands Coach Carter's message. They are also realized thei,0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,2,1,2_2_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,50,0,0,50,Coach Carter,Medium,True,That moment seems unreal. Everyone could feel the tension shift instantly. It reminded me how unpred,0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,2,2,2_2_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,70,0,70,Oscars Slap,High,True,"Will Smith's reaction shows how personal pain can erupt even in polished, professional spaces like t",0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,3,1,2_3_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,50,0,0,50,Coach Carter,Medium,True,"Zelenskyy seemed frustrated and defensive, and the American's sounded more focused on control than e",0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,2,3,2,2_3_2_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,0,0,Unknown,None,False,Zelenskyy wasn't just defending Ukraine; he was pleading for dignity and exhaustion. But when diplom,0.0,complete
03ed26062301e1ac6bbf94f3c03a7e56,desktop,3,1,1,3_1_1_03ed26062301e1ac6bbf94f3c03a7e56.txt,0,0,45,45,Trump-Ukraine Meeting,Medium,True,The scene made me goosebumps and powerful. The way all are stood up and thanked Coach Carter.. it wa,0.0,complete
